id,title,category,sub_category,color,gender,usage
36283,sdl by sweet dreams women grey  blue night suits,apparel,loungewear and nightwear,grey,women,casual
4456,nike mens kobe epic white tshirt,apparel,topwear,white,men,sports
21234,basics men blue printed tshirt,apparel,topwear,blue,men,casual
15001,adidas men stripes navy blue polo tshirts,apparel,topwear,navy blue,men,casual
1918,domyos 300 blue bag,accessories,bags,blue,unisex,sports
53614,qq men black digital watch m040001,accessories,watches,black,men,casual
5584,nike mens lunar fly black shoe,footwear,shoes,black,men,sports
56366,police men moving out 100 ml perfume,personal care,fragrance,green,men,casual
32623,nike men miler grey tshirt,apparel,topwear,grey,men,sports
38319,puma pink backpack,accessories,bags,pink,women,casual
40203,mumbai slang women green kurta,apparel,topwear,green,women,ethnic
10573,puma men heritage navy blue polo tshirts,apparel,topwear,navy blue,men,casual
3217,inkfruit mens peace blue tshirt,apparel,topwear,blue,men,casual
42130,nike men air max quarter white sports shoes,footwear,shoes,white,men,sports
12640,probase men solid grey tshirts,apparel,topwear,grey,men,casual
55187,lakme absolute fast  fabulous 10 purple nail polish,personal care,nails,purple,women,casual
26475,puma men trend blue tshirt,apparel,topwear,blue,men,casual
54055,myntra women rust leggings,apparel,bottomwear,rust,women,casual
13792,proline men grey tshirt,apparel,topwear,grey,men,casual
30510,lovable women spice white bra,apparel,innerwear,white,women,casual
51527,fastrack men black dial watch,accessories,watches,black,men,casual
35062,allen solly men canvas peach belt,accessories,belts,yellow,men,casual
46590,catwalk women green heels,footwear,shoes,green,women,casual
54869,ivory tag women colour interplay multicolour necklace,accessories,jewellery,gold,women,casual
6765,timberland mens saco river white tshirt,apparel,topwear,white,men,casual
17332,pepe jeans men casual sunglasses,accessories,eyewear,brown,men,casual
58698,alayna women pink kurta,apparel,topwear,pink,women,ethnic
20782,carlton london women classy gold heels,footwear,shoes,gold,women,casual
37735,john players men blue check shirt,apparel,topwear,blue,men,casual
45315,van heusen men black  brown reversible belt,accessories,belts,black,men,formal
4032,myntra mens id love to help you out black tshirt,apparel,topwear,black,men,casual
21650,enamor women classique black bra,apparel,innerwear,black,women,casual
15465,puma men rime down vest green jackets,apparel,topwear,green,men,casual
1540,puma men ferrari vintage black polo tshirt,apparel,topwear,blue,men,casual
33395,baggit women bleed taj black wallet,accessories,wallets,black,women,casual
40667,lee women red top,apparel,topwear,red,women,casual
10117,reebok men premier zigfly silver sports shoes,footwear,shoes,silver,men,sports
56702,fabindia men blue kurta,apparel,topwear,blue,men,ethnic
32247,fabindia women printed green patiala,apparel,bottomwear,green,women,ethnic
14785,arrow men stripes navy blue shirts,apparel,topwear,navy blue,men,formal
53042,fnf women red printed sari,apparel,saree,red,women,ethnic
52190,lencia sterling silver earrings,accessories,jewellery,silver,women,casual
32849,grendha women roamance brown flats,footwear,shoes,brown,women,casual
59578,revv men steel cufflinks,accessories,cufflinks,steel,men,casual
45127,casio enticer men silver analogue watch mtp1214a2avdfa343,accessories,watches,blue,men,casual
4200,disney kids boys blue champs kidswear,apparel,topwear,blue,boys,casual
10325,puma men atlantis black watches,accessories,watches,black,men,casual
24110,playboy men black casual flip flops,footwear,flip flops,black,men,casual
40455,red tape men black shoes,footwear,shoes,black,men,casual
41587,basics men green striped shirt,apparel,topwear,green,men,casual
32075,playboy men black brief,apparel,innerwear,black,men,casual
56530,streetwear satin smooth miss maroon lipstick 10,personal care,lips,maroon,women,casual
12472,clarks men leather black formal shoes,footwear,shoes,black,men,formal
26647,puma men racer white shoes,footwear,shoes,white,men,casual
48638,lucera women silver earrings,accessories,jewellery,silver,women,casual
30722,fabindia boys printed maroon kurta,apparel,topwear,maroon,boys,ethnic
27795,bulchee men brown wallet,accessories,wallets,brown,men,casual
3819,disney kids girls minnie summer time pink top,apparel,topwear,pink,girls,casual
51715,allen solly unisex sunglasses as236c3,accessories,eyewear,purple,unisex,casual
23335,w women brown tunic,apparel,topwear,brown,women,casual
17100,lino perros women flower rust wallet,accessories,wallets,rust,women,casual
47670,femella women cream and black printed scarf,accessories,scarves,cream,women,casual
18974,united colors of benetton men stripes blue shirt,apparel,topwear,blue,men,casual
34382,myntra men red banana tshirt,apparel,topwear,red,men,casual
6557,nike unisex all access ha blue blackpack,accessories,bags,blue,unisex,casual
36248,mr men green get funny tshirt,apparel,topwear,green,men,casual
58237,baggit women navy blue wallet,accessories,wallets,navy blue,women,casual
14118,flying machine men blue jeans,apparel,bottomwear,blue,men,casual
44668,wills lifestyle women pink shirt,apparel,topwear,pink,women,casual
39200,catwalk women black heels,footwear,shoes,black,women,casual
14924,mr men green sweatshirt,apparel,topwear,green,men,casual
27108,aneri women priya blue kurta,apparel,topwear,blue,women,ethnic
50866,prafful black crepe printed sari,apparel,saree,black,women,ethnic
9382,nike men sweet classic white casual shoes,footwear,shoes,white,men,casual
8250,fastrack unisex grey backpack,accessories,bags,grey,unisex,casual
46903,peter england men blue jeans,apparel,bottomwear,blue,men,casual
19607,united colors of benetton women solid red top,apparel,topwear,red,women,casual
55528,revlon skinlights face peach light illuminator lotion,personal care,makeup,skin,women,casual
27934,jealous 21 women black shirt,apparel,topwear,black,women,casual
30983,ferrari men perfume,personal care,fragrance,black,men,casual
48899,lucera women silver pendant with chain,accessories,jewellery,silver,women,casual
28140,jockey sport men navy blue shorts 9411,apparel,bottomwear,navy blue,men,casual
51188,enamor white bra,apparel,innerwear,white,women,casual
31851,titan edge men black dial watch,accessories,watches,black,men,casual
7218,rockport mens carnforth soft brown shoe,footwear,shoes,brown,men,formal
2558,domyos women trompette track pant,apparel,bottomwear,black,women,casual
7816,puma women corsica mid l shine black grey shoe,footwear,shoes,black,women,casual
19435,quiksilver men stripes blue caps,accessories,headwear,blue,men,casual
28372,idee men black sunglasses,accessories,eyewear,black,men,casual
13933,united colors of benetton women blue polo tshirts,apparel,topwear,blue,women,casual
22648,wildcraft unisex grey  black backpack,accessories,bags,grey,unisex,casual
45588,arrow men black formal shoes,footwear,shoes,black,men,formal
57871,biotique botanicals ayurvedic recipe bio morning nectar moisturiser,personal care,skin,green,women,casual
58005,latin quarters women black  white top,apparel,topwear,black,women,casual
39032,belmonte men steel bright assorted cufflinks,accessories,cufflinks,steel,men,formal
11658,lee women printed orange tshirts,apparel,topwear,peach,women,casual
37994,new hide men brown belt,accessories,belts,brown,men,casual
20923,catwalk women black casual heels,footwear,shoes,black,women,casual
58839,hakashi men steel cufflinks,accessories,cufflinks,steel,men,casual
33508,doodle kids girl washed blue skirt,apparel,bottomwear,blue,women,casual
19051,catwalk women brown sandals,footwear,shoes,brown,women,casual
49721,park avenue men maroon tie,accessories,ties,maroon,men,casual
16825,little miss women printed purple tshirt,apparel,topwear,purple,women,casual
8406,adidas men m rsp short sleeve white shorts,apparel,bottomwear,white,men,sports
16019,turtle check men grey trouser,apparel,bottomwear,grey,men,casual
2900,catwalk women wedding collection silver heels,footwear,shoes,silver,women,casual
28716,w women printed beige kurta,apparel,topwear,beige,women,ethnic
34349,myntra men purple tshirt,apparel,topwear,purple,men,casual
5319,adidas womens duramo luxury white shoe,footwear,shoes,white,women,sports
33950,adidas men blue  white striped polo tshirt,apparel,topwear,blue,men,casual
53089,fabindia silver necklace,accessories,jewellery,silver,women,casual
25835,diva women printed multi coloured kurta,apparel,topwear,multi,women,ethnic
44802,spykar women yellow printed tshirt,apparel,topwear,yellow,women,casual
57429,angry birds women blue tshirt,apparel,topwear,blue,women,casual
38584,nike men printed green tshirt,apparel,topwear,green,men,casual
52967,fnf green sari,apparel,saree,green,women,ethnic
39456,diva women white printed kurta,apparel,topwear,white,women,ethnic
58653,alayna women pink kurta,apparel,topwear,pink,women,ethnic
11832,playboy men casual grey casual shoes,footwear,shoes,grey,men,casual
52369,red rose women yellow nightdress,apparel,loungewear and nightwear,yellow,women,casual
59781,estelle women gold bracelet,accessories,jewellery,gold,women,casual
5917,adidas womens agashae silver shoe,footwear,shoes,silver,women,casual
39664,lotto men white shoes,footwear,shoes,white,men,casual
22822,woodland men green shoes,footwear,shoes,green,men,casual
49513,police men silvertoned dial watch pl11916mrs04a,accessories,watches,silver,men,casual
8634,crocs crocband pink sandals,footwear,sandal,pink,unisex,casual
19263,guess women mini quiz white dial watch with interchangeable straps w11130l1,accessories,watches,white,women,casual
35895,jungle book boys baby blue clothing set,apparel,apparel set,blue,boys,casual
13759,belmonte men solid purple shirts,apparel,topwear,purple,men,formal
34947,fabindia women printed red dupatta,apparel,topwear,red,women,ethnic
55970,colorbar velvet matte hearts  tarts lipstick 80v,personal care,lips,red,women,casual
43815,royal diadem turquoise earrings,accessories,jewellery,gold,women,ethnic
28524,nike men organic red tshirt,apparel,topwear,red,men,casual
26678,puma men maze black flip flops,footwear,flip flops,black,men,casual
9520,john miller men purple  white check  shirt,apparel,topwear,purple,men,formal
17903,nike women trainng grey track pant,apparel,bottomwear,grey,women,sports
48607,lucera women silver earrings,accessories,jewellery,silver,women,casual
3826,crocs unisex crocband red sandal,footwear,sandal,red,unisex,casual
6568,nike mens t90 training black tshirt,apparel,topwear,black,men,sports
24913,united colors of benetton kids boys red printed tshirt,apparel,topwear,red,boys,casual
37538,madagascar 3 infant boys blue booties,apparel,socks,blue,boys,casual
58495,tonga women printed white top,apparel,topwear,white,women,casual
59547,lucera silver earrings,accessories,jewellery,silver,women,casual
45118,casio enticer men black dial analogue watch mtp1243d1avdfa216,accessories,watches,black,men,casual
33198,sepia women printed red tunic,apparel,topwear,red,women,casual
53841,vishudh women red kurta,apparel,topwear,red,women,ethnic
38570,nike womens black capris,apparel,bottomwear,black,women,sports
52993,fnf blue printed sari,apparel,saree,blue,women,ethnic
45924,maxima women blue dial watch,accessories,watches,blue,women,casual
14588,united colors of benetton women solid red belts,accessories,belts,red,women,casual
59775,estelle women gold bracelet,accessories,jewellery,gold,women,casual
40658,span women multi coloured kurta,apparel,topwear,multi,women,ethnic
38742,nike unisex team training black waist pouch,accessories,bags,black,unisex,casual
10128,rockport men drsp wingtip black formal shoes,footwear,shoes,black,men,formal
4831,adidas mens black white stripes track pant,apparel,bottomwear,black,men,sports
32278,adidas men adipower barricade black sports shoes,footwear,shoes,black,men,sports
3228,puma women sabadella sequin black shoe,footwear,shoes,black,women,casual
19297,guess women puffy g white dial watch with swarovski elements w85098l1,accessories,watches,white,women,casual
18345,fila men ankel white socks,accessories,socks,white,men,casual
27598,scullers men check grey trousers,apparel,bottomwear,grey,men,casual
9712,scullers men scul white shirts,apparel,topwear,white,men,casual
